#Position (bp)	insert size
4.93740159E8	183.91294885745376
4.991418935E8	42179.724329501914
5.068805275E8	25518.545191193512
5.146191615E8	182.97553275453828
5.223577955E8	184.00239712345186
5.300964295E8	185.35640928109547
5.378350635E8	188.3543599257885
5.455736975E8	10907.968820861677
5.533123315E8	185.80076775431863
5.610509655E8	185.61496171215393
5.687895995E8	182.5943067786197
5.765282335E8	180.95546038543898
5.842668675E8	179.97144846796658
5.920055015E8	4358.070773524721
5.997441355E8	182.30969551282053
6.074827695E8	183.6941907907519
6.152214035E8	186.37217553688143
6.229600375E8	186.93137818669734
6.306986715E8	186.0413378429162
6.384373055E8	182.65021156558532
6.461759395E8	5612.337475345168
6.539145735E8	182.15801687763712
6.616532075E8	183.45039798097457
6.693918415E8	182.5267175572519
6.771304755E8	186.10780598711634
6.848691095E8	185.28699384213473
6.896208635E8	187.66147186147185
6.90580999E8	182.8507462686567
6.93567879E8	190.53039240830984
7.003463775E8	189.73688347415995
7.080850115E8	16008.537676128242
7.158236455E8	184.73782696177062
7.235622795E8	181.2040408525755
7.313009135E8	184.7702005730659
7.390395475E8	177.84948333008384
7.467781815E8	183.92301555644195
7.545168155E8	180.85998233215548
7.622554495E8	182.89743589743588
7.699940835E8	183.85905783224817
7.777327175E8	11408.466148944644
7.854713515E8	182.31074035453597
7.932099855E8	1269.9578405188859
8.009486195E8	183.32523696682463
8.086872535E8	182.61817820996228
8.164258875E8	4860.45091961149
8.241645215E8	180.89851485148515
8.319031555E8	6580.514280007988
8.396417895E8	184.00231749710312
8.473804235E8	183.5628272251309
8.551190575E8	3276.03919167177
8.628576915E8	182.7200248498654
8.705963255E8	183.40182459050385
8.776694475E8	188.13600717006497
8.80978107E8	187.16336633663366
8.81643619E8	191.5005931198102
8.860735935E8	186.92361668003207
8.938122275E8	184.85626486915146
9.015508615E8	182.39232853867
9.092894955E8	181.83795684720388
9.170281295E8	189.98149914171276
9.247667635E8	182.5637264618434
9.325053975E8	184.02303487766787
9.402440315E8	184.3445797564384
9.479826655E8	183.64971405228758
9.557212995E8	184.6958762886598
9.634599335E8	4947.5314992025515
9.711985675E8	182.2115076182839
9.789372015E8	182.5400390625
9.866758355E8	181.55592309282613
9.944144695E8	182.94445515911283
1.0021531035E9	183.0488185901191
1.0098917375E9	183.99673390970221
1.0176303715E9	187.90619765494137
1.0253690055E9	1587.617088607595
1.0331076395E9	187.05551286976566
1.0408462735E9	184.88912094171255
1.0485849075E9	185.08377175232698
1.0563235415E9	189.31076454925827
1.0614070395E9	190.1315789473684
1.062667565E9	188.78
1.065322701E9	187.90536723163842
1.0718008095E9	4710.21442959165
1.0795394435E9	186.18331079775933
1.0872780775E9	691.7765683752226
1.0950167115E9	16466.15393364929
1.1027553455E9	188.61724915445322
1.1104939795E9	184.0801934313923
1.1182326135E9	183.8901974367856
1.1259712475E9	15381.942683182868
1.1337098815E9	6319.743934760449
1.1414485155E9	182.41184971098266
1.1491871495E9	183.85013623978202
1.1569257835E9	181.154792746114
1.1646644175E9	182.50164948453607
1.1724030515E9	4506.871619047619
1.1801416855E9	182.88121708601523
1.1878803195E9	4011.0432388333675
1.1956189535E9	3859.1950183433096
1.2033575875E9	184.00978511128164
1.2110962215E9	766.0817501439263
1.2188348555E9	185.6743824158724
1.2265734895E9	186.34587210453375
1.2319813475E9	189.2997799779978
1.2358506645E9	191.81671701913393
1.2420507575E9	27738.268192488264
1.2497893915E9	34128.74392253811
1.2575280255E9	8403.914134483435
1.2652666595E9	185.62763510923725
1.2730052935E9	185.15371362940274
1.2807439275E9	186.58395013634592
1.2884825615E9	16546.016896484754
1.2962211955E9	186.11164122137404
1.3039598295E9	17412.18061938062
1.3116984635E9	185.41346153846155
1.3194370975E9	181.88926529748042
1.3271757315E9	183.78174995062216
1.3349143655E9	188.20779685264665
1.3426529995E9	183.71876861966237
1.3503916335E9	181.53693065244153
1.3581302675E9	183.002414001207
1.3658689015E9	186.61335134092224
1.3736075355E9	186.0330448465775
1.3813461695E9	185.81111329275475
1.389040674E9	188.42432930575467
1.392909991E9	181.875
1.3968234375E9	186.2563304275633
1.4045620715E9	186.56953769422597
1.4123007055E9	185.80958083832334
1.4200393395E9	187.3101604278075
1.4277779735E9	185.31853943917693
1.4355166075E9	184.8058628318584
1.4432552415E9	184.2507601864991
1.4509938755E9	14499.832763207905
1.4587325095E9	184.05121079793568
1.4664711435E9	182.9053007742704
1.4742097775E9	182.03346613545816
1.4819484115E9	183.4636209813875
1.4896870455E9	184.97160052661275
1.4974256795E9	183.81038859597734
1.5051643135E9	181.05214393449688
1.5129029475E9	185.208895949166
1.5206415815E9	1906.6498398945187
1.5283802155E9	186.42483262325015
1.535127015E9	193.2424002114724
1.538996332E9	186.12053571428572
1.5438574835E9	184.63956538029225
1.5515961175E9	183.6087316366646
1.5593347515E9	567.6911097969643
1.5670733855E9	182.5700877371965
1.5748120195E9	19138.57153846154
1.5825506535E9	183.3717402873869
1.5902892875E9	0.0
1.5980279215E9	184.30349344978166
1.6057665555E9	184.3320610687023
1.6135051895E9	184.36277039095057
1.6212438235E9	184.76854599406528
1.6289824575E9	187.1622441243366
1.6367210915E9	186.132714258077
1.6444597255E9	184.54452122408688
1.6521983595E9	2735.2441904761904
1.6599369935E9	187.54727579105037
1.6676756275E9	191.60488642870777
1.6739720795E9	194.7165171153207
1.6764192455E9	188.14285714285714
1.6764583035E9	186.87755102040816
1.676565753E9	183.6206896551724
1.6766737005E9	174.93023255813952
1.677988402E9	186.2468085106383
1.6831528955E9	185.7464077669903
1.6908915295E9	186.59832476679992
1.6986301635E9	184.67449201025843
1.7063687975E9	185.61228773134897
1.7141074315E9	185.09144701452394
1.7218460655E9	186.54397020910915
1.7295846995E9	295.3671575549728
1.7373233335E9	183.79557470139025
1.7450619675E9	186.22348114866185
1.7528006015E9	187.22651296829972
1.7605392355E9	185.09078668974803
1.7682778695E9	184.30722335119157
1.7760165035E9	188.0611320754717
1.7837551375E9	184.9801579267058
1.7914937715E9	186.23755166305844
1.7992324055E9	188.51042068699343
1.806796185E9	190.17716456708658
1.810584805E9	190.0952380952381
1.8107596595E9	191.04
1.8147096735E9	4247.373116335141
1.8224483075E9	186.45217229162782
1.8301869415E9	185.247548058062
1.8379255755E9	182.93743547387982
1.8456642095E9	184.90460921843686
1.8534028435E9	185.60045008183306
1.8611414775E9	185.11178591763144
1.8688801115E9	185.83618090452262
1.8766187455E9	191.6411877394636
1.8843573795E9	190.0308701524214
1.8920960135E9	184.66224366706876
1.8998346475E9	182.97596344854986
1.9075732815E9	183.4422609400324
1.9153119155E9	183.46529116853065
1.9230505495E9	186.6916282642089
1.9307891835E9	188.46117732033224
1.9385278175E9	186.75475396980985
1.9440813595E9	188.4267040149393
1.9458157425E9	201.20689655172413
1.9480008345E9	188.7640868974881
1.9540050855E9	186.1675272518646
1.9617437195E9	1879.7244857594937
1.9694823535E9	183.14410134600158
1.9772209875E9	184.2694329703342
1.9849596215E9	183.91360166551007
1.9926982555E9	185.62426983229696
2.0004368895E9	14156.053033122442
2.0081755235E9	183.40157790927023
2.0159141575E9	183.54581203303186
2.0236527915E9	182.6860392967942
2.0313914255E9	181.87167581257916
2.0391300595E9	185.70430312261996
2.0468686935E9	3462.8530198776757
2.0546073275E9	188.7048071650521
2.0623459615E9	189.3955352032055
2.0700845955E9	189.33924099402813
2.076547561E9	190.86307053941908
2.080416878E9	0.0
2.0855618635E9	0.0
2.0933004975E9	184.54772393538914
2.1010391315E9	441.25523536781816
2.1087777655E9	13576.270039795338
2.1165163995E9	184.1535202743595
2.1242550335E9	185.07692307692307
2.1319936675E9	183.5347992737543
2.1397323015E9	181.28625472887768
2.1474709355E9	180.77177777777777
2.1552095695E9	183.40434192672998
2.1629482035E9	180.73813786929276
2.1706868375E9	182.40911969601012
2.1784254715E9	184.97865975269247
2.1861641055E9	183.34956202892647
2.19176948E9	190.6140103432064
2.195638797E9	0.0
2.2016413735E9	0.0
2.2093800075E9	184.77174325864033
2.2171186415E9	1352.9246174192328
2.2248572755E9	183.35308441558442
2.2325959095E9	182.38966080915407
2.2403345435E9	182.62123385939742
2.2480731775E9	4209.577955986572
2.2558118115E9	185.1533984228314
2.2635504455E9	186.5146166574738
2.2712890795E9	186.77906751789516
2.2790277135E9	183.4355077052987
2.2867663475E9	188.35187680461982
2.2945049815E9	190.50898090376253
2.299461777E9	192.7487922705314
2.30065011E9	184.8955223880597
2.300846699E9	187.4299363057325
2.30104802E9	185.74964639321075
2.3012506315E9	183.72043010752688
2.301366714E9	184.73076923076923
2.301405549E9	187.84745762711864
2.3015117315E9	184.04458598726114
2.301620006E9	198.0
2.303877404E9	0.0
2.3099822495E9	0.0
2.3177208835E9	183.89834881320948
2.3254595175E9	186.60040444893832
2.3331981515E9	187.478765237908
2.3409367855E9	185.85336856010568
2.3486754195E9	185.31949806949808
2.3564140535E9	186.48888888888888
2.3641526875E9	187.27580466148723
2.3718913215E9	188.1140977443609
2.3796299555E9	188.63988470545848
2.3873685895E9	186.96978614871492
2.3951072235E9	186.2991819244254
2.4013048025E9	186.46925772539026
2.4038571885E9	183.66326530612244
2.4053982435E9	196.1796875
2.4105844915E9	189.30826636050517
2.4183231255E9	189.6195530726257
2.4260617595E9	188.2713567839196
2.4338003935E9	9818.232418353036
2.4415390275E9	27818.862157221207
2.4492776615E9	191.74135567402894
2.4570162955E9	187.50621179254586
2.4647549295E9	184.75210688591983
2.4724935635E9	189.03420903420903
2.4802321975E9	186.4905291935169
2.4879708315E9	190.47764660344495
2.493129903E9	195.5643504531722
2.495356037E9	188.33681462140993
2.4979355995E9	190.27904806346243
2.5034480995E9	190.34172661870502
2.5111867335E9	188.4027158098933
2.5189253675E9	401.3144762314476
2.5266640015E9	187.2902711323764
2.5344026355E9	189.75724968083165
2.5421412695E9	190.01331676136363
2.5498799035E9	895.7388001558239
2.5576185375E9	186.53122662677637
2.5653571715E9	186.26901490226436
2.5730958055E9	192.75203175203174
2.57825749E9	193.7909199522103
2.579642653E9	185.91420118343194
2.579875868E9	167.81543274244004
2.580072563E9	177.76548672566372
2.5824162975E9	186.70593196513917
2.5885730735E9	185.6565134099617
2.5963117075E9	184.86832740213524
2.6040503415E9	184.96258113783887
2.6117889755E9	182.76783878264445
2.6195276095E9	6992.53295430617
2.6272662435E9	186.74210839785587
2.6350048775E9	183.8191716896753
2.6427435115E9	183.68363053496293
2.6504821455E9	182.28191712013395
2.657426793E9	187.60582278481013
2.66129611E9	193.7231450719823
2.6659594135E9	192.94707994707994
2.6736980475E9	1507.6308637379002
2.6814366815E9	188.05229540918162
2.6891753155E9	188.86428345460297
2.6969139495E9	190.0439745508982
2.7046525835E9	191.15742835595776
2.7123912175E9	192.2154602154602
2.717690137E9	189.53340132585416
2.721559454E9	189.0543647095371
2.7278684855E9	184.45716573258608
2.7356071195E9	185.46695686584883
2.7433457535E9	187.09312244535278
2.7510843875E9	204.7050007003782
2.7588230215E9	188.68367346938774
2.7665616555E9	189.9558985667034
2.7743002895E9	187.6569879984514
2.7808667565E9	191.4394349263601
2.7847360735E9	0.0
2.7897775575E9	192.9269891204614
2.7975161915E9	182.95992179863148
2.8052548255E9	181.21196358907673
2.8129934595E9	184.64134275618375
2.8207320935E9	187.48223350253807
2.82743765E9	192.04336661911555
2.831306967E9	0.0
2.8362093615E9	0.0
2.8439479955E9	185.6232481450948
2.8516866295E9	191.4415159676799
2.8594252635E9	189.28286926055688
2.8671638975E9	231.11165690534668
2.8749025315E9	192.41052631578947
2.879932103E9	192.83401639344262
2.8811677345E9	182.7093023255814
2.881263883E9	181.35897435897436
2.8813745405E9	194.64163090128756
2.8815469515E9	185.96842105263158
2.881650882E9	175.87301587301587
2.8817632475E9	535.9929328621909
2.8819061265E9	163.34666666666666
2.882007733E9	189.3015873015873
2.882094413E9	180.6341463414634
2.88213969E9	205.946519524618
2.8843292285E9	67897.086645469
2.8903797995E9	184.73419773095625
2.8981184335E9	185.01447661469933
2.9058570675E9	183.80281155015197
2.9135957015E9	182.56175134242048
2.9213343355E9	184.64979919678714
2.9290729695E9	8357.67027677497
2.9368116035E9	185.28981015110423
2.9445502375E9	184.9266524520256
2.9522888715E9	185.74107493134562
2.9600275055E9	182.16554455445544
2.9677661395E9	181.49168853893264
2.9755047735E9	181.89196086771585
2.9832434075E9	183.7046714172605
2.9909820415E9	183.90215264187867
2.9987206755E9	185.24306369675654
3.0064593095E9	182.63993453355155
3.0141979435E9	7326.161608198659
3.0219365775E9	185.06255144032923
3.0296752115E9	184.66144578313254
3.035866699E9	188.28664495114006
3.039736016E9	189.94004524886878
3.0451524795E9	16041.342739160358
3.0528911135E9	12535.846092077089
3.0606297475E9	184.62267343485618
3.0683683815E9	189.05164319248826
3.0761070155E9	0.0
3.0838456495E9	0.0
3.0915656255E9	189.593145701704
3.0954349045E9	198.53846153846155
